obs_id	RaceAmerican Indian/Alaska Native	RaceAsian	RaceBlack or African American	RacePrefer not to answer	RaceSomething else	RaceWhite	isHispanicYes	isHispanicNA	Relationship_StatusIn a committed relationship but not married	Relationship_StatusMarried	Relationship_StatusPrefer not to answer	Relationship_StatusSingle	Relationship_StatusWidowed	educationBachelor's degree	educationDoctorate degree	educationHigh school graduate or GED	educationLess than a high school diploma	educationMaster's degree	educationSome college credit, no degree	educationTrade/technical/vocational training	employmentPart-time employment	employmentRetired	employmentStudent	employmentUnemployed	sexmale	sexNA	genderMale	genderNon-binary	genderPrefer not to answer	genderTrans female	genderTrans male	sexualityGay or lesbian	sexualityHeterosexual	sexualityPrefer not to answer	sexualitySomething else	age	BodyBmi	BodyFat	BodyWeight	CaloriesBMR	FoodCaloriesIn	HeartRateIntradayCount	HeartRateZoneOutOfRangeCaloriesOut	HeartRateZoneOutOfRangeMax	HeartRateZoneOutOfRangeMinutes	HeartRateZoneFatBurnCaloriesOut	HeartRateZoneFatBurnMax	HeartRateZoneFatBurnMinutes	HeartRateZoneCardioCaloriesOut	HeartRateZoneCardioMax	HeartRateZoneCardioMinutes	HeartRateZonePeakCaloriesOut	HeartRateZonePeakMinutes	TrackerActivityCalories	TrackerCalories	TrackerDistance	TrackerElevation	TrackerMinutesFairlyActive	TrackerMinutesLightlyActive	TrackerMinutesSedentary	TrackerMinutesVeryActive	TrackerSteps	Water	skipped	Efficiency	SleepLevelDeep	SleepLevelLight	SleepLevelRem	SleepLevelWake	MinutesAfterWakeup	MinutesAsleep	MinutesAwake	MinutesToFallAsleep	TimeInBed	times_slept
52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000237087101005301	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0137445907989803	0	0	0	0	0	0	0	0	0	0	0.0008828528155708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000416515617861044	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0087483333015012	0	0	0	0	0	0	0	0	0	0	0.00132006790273011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000343401881482357	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00594479089521282	0	0	0	0	0	0	0	0	0	0	0.000906745315685256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000952922371415518	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022417078825149	0	0	0	0	0	0	0	0	0	0	-0.00026255099492128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00673273812641032	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0284130800373838	0	0	0	0	0	0	0	0	0	0	-0.000260679585215614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000341842029670701	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0196959106173485	0	0	0	0	0	0	0	0	0	0	-0.000681741151311877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000305936071224501	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00592682486992632	0	0	0	0	0	0	0	0	0	0	0.000284472841076765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103021055178485	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00332210565423377	0	0	0	0	0	0	0	0	0	0	-0.000181281599621323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000275669674097349	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0120701961719863	0	0	0	0	0	0	0	0	0	0	0.00117489018257271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000757396749926376	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00192715310683976	0	0	0	0	0	0	0	0	0	0	-0.000156511567991039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100353467240353	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00492897681703801	0	0	0	0	0	0	0	0	0	0	0.000575582813047445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00649532279016031	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0318056628113343	0	0	0	0	0	0	0	0	0	0	-0.000799084236689218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000459725484609363	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0031833398506403	0	0	0	0	0	0	0	0	0	0	-0.000741885831828819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000122324262081121	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00759890067521052	0	0	0	0	0	0	0	0	0	0	0.000399487439016653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000781828543618211	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0118456798400582	0	0	0	0	0	0	0	0	0	0	0.000218687675493473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000300762931791182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0111660109488224	0	0	0	0	0	0	0	0	0	0	0.000366322632637271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00655439676562207	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0169475220379234	0	0	0	0	0	0	0	0	0	0	-0.000546522881742076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000166816077348956	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011066571201271	0	0	0	0	0	0	0	0	0	0	0.00125053528223618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000231291773853261	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0149768201381367	0	0	0	0	0	0	0	0	0	0	0.00081451519444743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400027963737108	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115860476502263	0	0	0	0	0	0	0	0	0	0	-0.000432757837822641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000461430642749716	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0179269855613864	0	0	0	0	0	0	0	0	0	0	-0.000998143574334355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000518659247807749	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0151103948840254	0	0	0	0	0	0	0	0	0	0	0.000964415858884046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000114172919116561	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015205324752399	0	0	0	0	0	0	0	0	0	0	0.000816384305477024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161779054570665	0	0	0	0	0	0	0	0	0	0	0.000604367284645845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000656304573695178	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0183279783048334	0	0	0	0	0	0	0	0	0	0	-0.00189906242768937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000661497787237804	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00725013550597901	0	0	0	0	0	0	0	0	0	0	0.000998779383065873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000548616045764829	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00313205841099578	0	0	0	0	0	0	0	0	0	0	0.000764683045562197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000437991772199238	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00246402013533556	0	0	0	0	0	0	0	0	0	0	0.000875119229540452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000483765637636815	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00567235488488194	0	0	0	0	0	0	0	0	0	0	-0.000849761812198882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00079230471837777	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.01072166436676	0	0	0	0	0	0	0	0	0	0	-7.80077939303847e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00730924964312275	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0400440721732591	0	0	0	0	0	0	0	0	0	0	-0.000405975312557039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000637958660355928	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00676793483520775	0	0	0	0	0	0	0	0	0	0	0.000241794866927383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00563626847305883	0	0	0	0	0	0	0	0	0	0	0.00126031765639562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000773799166301536	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0082659911103558	0	0	0	0	0	0	0	0	0	0	-0.00115014739471454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000955018118876059	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.012460096340361	0	0	0	0	0	0	0	0	0	0	-0.00183858031146985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00663169268306323	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0211924017762963	0	0	0	0	0	0	0	0	0	0	-0.000477625146175294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000121316562670164	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00759076460223189	0	0	0	0	0	0	0	0	0	0	0.00115897070652078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000402424868011074	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0122192066230384	0	0	0	0	0	0	0	0	0	0	0.000820388283336295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101842970321031	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0141449779255993	0	0	0	0	0	0	0	0	0	0	0.000963464442241088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000717983468720559	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00393248591525627	0	0	0	0	0	0	0	0	0	0	4.39695647792953e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000317446240192192	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00276859750278292	0	0	0	0	0	0	0	0	0	0	0.000754049978913286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000493189048103445	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0184423938456072	0	0	0	0	0	0	0	0	0	0	-0.00254064273651945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000344828097417852	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133069583112027	0	0	0	0	0	0	0	0	0	0	0.000869956552410754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000435383270907641	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0073731670012991	0	0	0	0	0	0	0	0	0	0	0.0016159421589063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000304028877549381	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0030704098923786	0	0	0	0	0	0	0	0	0	0	0.000965283310669652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000850395036483459	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0241211268806963	0	0	0	0	0	0	0	0	0	0	-0.00176645917591847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000730342288094902	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255428860873237	0	0	0	0	0	0	0	0	0	0	-3.50343905646094e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000616840640018095	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00926081105718313	0	0	0	0	0	0	0	0	0	0	0.00027835382350655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000480903856471891	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00537112329273202	0	0	0	0	0	0	0	0	0	0	0.000825614526735708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000302972926186013	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00576506659152671	0	0	0	0	0	0	0	0	0	0	-1.1337537874088e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000244648524162241	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105873203921046	0	0	0	0	0	0	0	0	0	0	0.000264765206997808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000666381048629807	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0167011709420517	0	0	0	0	0	0	0	0	0	0	-0.00177239774032446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00640841677458026	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.021223146689328	0	0	0	0	0	0	0	0	0	0	-0.00198417602438206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000172521719620125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00983483398869312	0	0	0	0	0	0	0	0	0	0	-8.2807942113225e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000136592519277494	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00138976058136834	0	0	0	0	0	0	0	0	0	0	-1.64655106938994e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000282156708856347	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0142184969872079	0	0	0	0	0	0	0	0	0	0	-0.000232387214443059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000619225189694051	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00166684088618714	0	0	0	0	0	0	0	0	0	0	-0.00027963405612122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00117966872613857	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0170573551276897	0	0	0	0	0	0	0	0	0	0	-0.00114010892638758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000990275000534953	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0101913503575658	0	0	0	0	0	0	0	0	0	0	0.000283795422389631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000349165117428628	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0135653571986034	0	0	0	0	0	0	0	0	0	0	0.00117776312438847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126639931025313	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0203223550763835	0	0	0	0	0	0	0	0	0	0	-0.00149060445972188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000695035219470954	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0282096200851603	0	0	0	0	0	0	0	0	0	0	-0.00221156815245583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000285466648991218	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00911872606984133	0	0	0	0	0	0	0	0	0	0	0.00126246417662343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000295406373082602	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00973712853743974	0	0	0	0	0	0	0	0	0	0	0.000860738874670278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000246914920600726	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00675626799647089	0	0	0	0	0	0	0	0	0	0	0.000394684384094924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000238214508417896	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0076543216475741	0	0	0	0	0	0	0	0	0	0	0.000577964517976465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000154506467015002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104602405974924	0	0	0	0	0	0	0	0	0	0	0.00168319496098591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00728920959699654	0	0	0	0	0	0	0	0	0	0	0.00102406969490988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000569024952960534	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0136866647630314	0	0	0	0	0	0	0	0	0	0	0.00134207350976449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00141630767964879	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00678733138016564	0	0	0	0	0	0	0	0	0	0	-0.000354707881939045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00690644439337853	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0246285878585072	0	0	0	0	0	0	0	0	0	0	-0.00216034932940869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000460814209946506	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0116089222104488	0	0	0	0	0	0	0	0	0	0	0.00116279742915307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00719917150548723	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0243047516708128	0	0	0	0	0	0	0	0	0	0	-0.0031297883840276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000170587857506517	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0109900062353458	0	0	0	0	0	0	0	0	0	0	0.000842738389574225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000332327438415515	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0163988345067264	0	0	0	0	0	0	0	0	0	0	-0.00231412766573656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
